SELECTED_GENE,EVALUATED_GENE,CORRELATION,PVALUE,LOGPVALUE
DIS3L2,OR4A16,-0.0047739801141696,0.894236389274837,0.0485476613079472
DIS3L2,OR4A47,-0.0026330117751142,0.9415485153256432,0.0261572971073608
DIS3L2,OR4C15,-0.0017237835591717,0.9617133563649478,0.0169543523896728
DIS3L2,OR4D1,0.0032594572227803,0.927676170209158,0.0326035992498797
DIS3L2,OR4L1,-0.0005145191150523,0.9885681191146096,0.0049933994547075
DIS3L2,OR52A5,-0.0040842648108381,0.9094452676448368,0.0412234325818918
DIS3L2,OR52E2,0.0036699049306891,0.918598613844127,0.0368742142635132
DIS3L2,OR52E8,0.0046738376223123,0.8964423544026277,0.0474776324484452
DIS3L2,OR52J3,-0.0015747802884083,0.9650206238464376,0.0154634050738313
DIS3L2,OR52N5,0.0036889358390353,0.9181779694319824,0.0370731318149398
DIS3L2,OR56A1,-0.0002418114331061,0.994627151896459,0.0023396893247342
DIS3L2,OR5A1,-0.0002287730983854,0.9949168487821826,0.0022132143538459
DIS3L2,OR5AN1,0.0030493202301822,0.93232732243739,0.030431588320271
DIS3L2,OR5D18,-0.0005241195695285,0.9883548256880488,0.0050871129287552
DIS3L2,OR5H6,0.0017199347458602,0.9617987763621964,0.0169157797881878
DIS3L2,OR5K1,-0.0002997407701707,0.9933400373569105,0.0029020595924463
DIS3L2,OR5P3,-0.0043579948848798,0.9034049779903456,0.0441175206953887
DIS3L2,OR5V1,0.0005487795797593,0.9878069577519216,0.0053279191517696
DIS3L2,OR6C3,0.0015653122679729,0.9652307963451522,0.0153688300813247
DIS3L2,OR6F1,-0.0016130559510811,0.9641709999757068,0.015845935225892
DIS3L2,OR6M1,0.0016496273822824,0.9633592436920456,0.0162117310899459
DIS3L2,OR6N1,-0.0027776823067876,0.9383431267339812,0.0276383228172013
DIS3L2,OR7A5,-0.0024394592722668,0.9458384250427696,0.0241830465850634
DIS3L2,OSGEP,-0.0043377552951761,0.9038514101176216,0.0439029600888918
DIS3L2,OSGIN2,-0.0016450179705964,0.9634615542405748,0.0161656106549203
DIS3L2,OTOL1,-0.0042072743751393,0.9067301982580552,0.0425219200388562
DIS3L2,OTUD5,0.0019196590834358,0.9573667244196356,0.0189216715397586
DIS3L2,OTUD7B,0.0031627825927975,0.9298156606403806,0.0316031433837087
DIS3L2,OTX2,0.0013667927757867,0.969638093905858,0.013390330834426
DIS3L2,PADI4,0.0045687426024614,0.898758274410458,0.0463570982621781
DIS3L2,PAIP1,-0.000370528347601,0.9917672532564014,0.003590235594045
DIS3L2,PAK6,-0.0038727526126179,0.9141162201799538,0.0389985848196689
DIS3L2,PALB2,-0.0015531747600055,0.9655002300418644,0.0152476184087704
DIS3L2,PAPLN,-0.0047768481505072,0.8941732233582013,0.0485783395249025
DIS3L2,PAQR7,0.0003605049848525,0.99198995417035,0.0034927259007348
